id,height,peito_circ,cintura_circ,quadril_circ,coxa_circ,joelho_circ,panturrilha_circ,abdomen_circ,pescoco_circ,biceps_circ,split
syn_f019303-3-Pos,168.9,101.91,73.48,109.54,66.84,42.38,42.77,76.56,37.04,36.29,train
syn_f019305-0-Pre,159.22,97.16,82.0,119.68,67.2,45.43,36.03,95.21,31.21,34.15,train
syn_f019311-2-Pre,164.64,120.3,96.44,113.38,64.51,43.4,38.68,97.4,41.75,38.81,train
syn_f019320-0-Pos,159.02,100.05,80.26,111.89,63.06,43.93,34.68,86.01,34.32,32.6,train
syn_f019334-3-Pre,163.63,103.34,72.03,100.35,57.49,37.99,34.46,76.91,40.99,33.37,train
syn_f019361-3-Pos,165.8,104.09,86.73,122.63,74.12,49.18,41.35,87.52,35.49,39.94,train
syn_f019369-0-Pos,157.96,94.64,76.31,94.93,49.28,33.37,29.77,81.77,35.49,25.87,train
syn_f019374-3-Pos,171.89,98.26,76.54,111.74,60.12,38.97,44.52,76.95,32.66,30.89,train
syn_f019382-3-Pre,164.13,117.23,92.89,110.99,67.97,44.27,41.36,103.7,41.1,40.25,train
syn_f019398-0-Pre,171.22,105.11,91.96,114.53,66.83,47.07,38.33,102.52,41.16,35.16,train
syn_f019408-1-Pre,167.36,110.36,89.85,117.44,70.69,48.81,41.1,97.2,38.84,38.57,train
syn_f019412-1-Pre,157.49,119.86,101.33,113.66,67.26,48.93,38.9,104.83,40.87,36.25,train
syn_f019416-2-Pre,161.36,95.7,74.03,115.67,65.16,41.89,36.37,74.13,36.56,30.97,train
syn_f019419-2-Pre,183.48,108.69,85.58,122.03,71.45,44.96,41.98,89.39,39.91,33.28,train
syn_f019420-1-Pre,163.76,87.73,74.35,110.72,63.5,40.21,34.82,87.94,30.9,28.11,train
syn_f019424-0-Pos,170.52,120.38,109.77,127.67,75.34,54.81,44.62,117.09,42.74,45.35,train
syn_f019425-0-Pre,161.12,78.46,62.57,105.06,55.17,39.86,32.09,72.57,30.91,25.77,train
syn_f019428-2-Pos,172.46,99.74,84.5,110.36,65.16,41.21,40.28,91.37,37.42,32.03,train
syn_f019437-3-Pos,162.42,113.23,84.38,112.81,73.15,50.64,45.78,89.1,40.1,40.41,train
syn_f019464-0-Pos,166.63,108.41,90.43,112.59,62.87,44.66,39.21,91.71,36.14,34.17,train
syn_f019470-3-Pos,157.61,99.06,78.43,100.72,59.63,41.0,40.42,79.13,36.97,35.35,train
syn_f019483-3-Pos,164.33,124.25,95.89,112.29,65.26,40.99,40.27,105.3,43.88,37.96,train
syn_m019500-0-Pos,180.44,113.96,104.64,107.93,62.91,43.84,39.13,105.08,41.99,32.51,train
syn_m019518-0-Pos,185.47,118.07,109.03,115.48,69.78,44.8,43.08,109.88,45.58,36.03,train
syn_m019522-3-Pos,180.66,116.09,75.52,102.01,58.44,38.25,39.4,73.56,43.87,37.43,train
syn_m019526-2-Pre,187.42,108.38,78.08,105.67,61.59,43.14,42.74,78.08,41.64,36.02,train
syn_m019544-3-Pre,174.84,114.91,76.24,99.68,55.02,40.26,39.41,76.81,39.07,34.69,train
syn_m019547-1-Pre,174.97,118.81,106.31,110.65,66.05,45.12,42.61,110.48,42.48,39.37,train
syn_m019552-3-Pre,167.25,104.14,67.29,96.51,55.49,36.49,40.5,67.46,41.28,34.88,train
syn_m019555-2-Pre,192.78,111.59,89.75,106.51,63.04,40.76,43.7,90.08,42.06,35.73,train
syn_m019558-3-Pre,192.85,115.14,88.54,109.74,64.19,45.03,46.78,92.88,43.38,38.24,train
syn_m019562-0-Pre,172.94,98.97,91.79,106.29,58.93,42.28,35.6,97.28,38.16,30.45,train
syn_m019565-3-Pos,162.7,105.08,68.11,98.99,57.6,39.21,41.69,66.5,41.6,36.8,train
syn_m019576-2-Pos,164.56,115.17,96.33,99.81,60.16,40.97,43.39,92.77,44.4,37.73,train
syn_m019581-3-Pos,173.63,101.7,71.38,98.94,54.61,36.99,39.95,72.19,38.74,34.68,train
syn_m019607-0-Pre,195.83,98.72,90.56,109.66,61.24,40.2,36.11,91.29,40.05,30.19,train
syn_m019607-3-Pos,195.83,110.44,74.23,110.28,61.59,39.91,40.91,75.35,41.47,37.74,train
syn_m019610-3-Pos,189.12,107.78,74.45,105.27,58.69,40.29,41.51,74.67,43.44,35.33,train
syn_m019613-0-Pre,177.18,82.43,74.18,102.68,60.93,41.2,35.32,77.26,34.77,29.13,train
syn_m019613-3-Pre,177.18,96.39,61.96,102.94,61.82,41.16,40.78,59.94,35.92,35.74,train
syn_m019617-0-Pre,176.4,89.53,76.74,97.58,54.51,35.63,34.68,77.57,41.24,27.81,train
syn_m019627-0-Pos,177.69,111.44,107.28,110.8,65.08,45.41,39.64,109.61,45.14,34.64,train
syn_m019633-1-Pos,193.03,117.03,98.14,116.61,70.18,44.19,42.07,101.16,41.11,35.42,train
syn_m019637-0-Pre,181.44,117.87,115.78,106.92,60.42,40.88,39.51,116.37,46.73,35.13,train
syn_m019650-2-Pos,176.8,112.86,84.37,104.85,58.64,41.28,44.14,83.73,44.32,37.12,train
syn_m019661-1-Pre,181.35,115.59,96.57,112.85,68.33,45.33,43.88,96.15,45.75,35.67,train
syn_m019673-3-Pre,185.05,124.84,89.74,112.24,69.42,43.81,48.96,89.48,48.08,41.87,train
syn_m019675-2-Pre,169.78,102.77,78.47,100.16,57.64,39.3,38.8,77.85,39.17,33.62,train
syn_m019682-1-Pos,177.18,96.98,79.48,98.93,57.96,39.65,41.23,81.49,36.81,30.14,train
syn_m019692-0-Pos,169.9,104.81,93.72,100.96,54.62,38.43,36.01,96.46,41.99,32.09,train
syn_m019692-2-Pre,169.9,111.19,84.16,97.14,55.66,38.52,39.73,84.13,44.5,35.84,train
syn_m019697-1-Pre,189.66,108.42,100.18,111.0,62.11,42.03,39.56,102.46,39.89,32.69,train
syn_m019712-3-Pos,172.9,104.74,68.55,95.65,54.42,38.54,42.66,67.65,43.05,34.63,train
syn_m019714-1-Pre,178.72,100.88,83.22,93.47,50.83,35.63,35.9,83.72,41.34,27.98,train
syn_m019720-0-Pre,177.83,98.59,88.92,108.98,65.68,45.23,40.44,91.46,39.49,33.27,train
syn_m019737-1-Pre,193.85,117.25,103.48,113.56,66.63,44.85,43.52,103.67,42.83,34.76,train
syn_m019739-0-Pre,183.14,104.1,97.32,107.99,56.17,41.53,37.12,101.46,43.16,31.0,train
syn_m019741-1-Pos,187.1,95.1,77.79,108.89,61.18,42.95,36.67,78.22,40.2,29.21,train
syn_m019744-1-Pos,194.5,105.24,91.16,108.09,61.26,40.76,39.57,92.99,41.45,32.21,train
syn_m019751-2-Pos,173.77,105.38,74.15,103.2,58.35,40.3,40.53,74.36,37.1,33.22,train
syn_m019756-2-Pre,201.79,117.18,92.99,117.84,72.18,44.21,45.09,93.62,44.53,38.03,train
syn_m019779-3-Pre,177.55,118.59,86.14,107.08,63.92,44.69,45.35,84.13,41.29,36.95,train
syn_m019785-3-Pos,169.88,113.88,80.34,101.15,59.48,41.23,42.2,77.45,44.29,39.35,train
syn_m019832-2-Pre,176.81,98.6,71.39,100.63,56.87,38.44,39.41,72.8,37.32,33.98,train
syn_m019840-2-Pos,175.18,111.97,81.95,102.83,61.04,42.03,40.82,83.02,43.25,35.07,train
syn_m019854-2-Pre,178.0,103.77,77.26,102.17,60.23,39.48,41.81,76.3,41.7,35.85,train
syn_m019866-3-Pos,170.92,107.82,70.72,100.95,58.04,40.4,41.42,69.76,43.02,35.54,train
syn_m019878-0-Pos,182.18,110.88,103.82,112.89,67.21,45.15,37.83,110.64,44.54,37.65,train
syn_m019900-2-Pre,188.19,100.79,70.38,104.35,60.28,38.62,41.85,71.67,39.33,31.58,train
syn_m019905-2-Pos,186.21,108.81,83.82,108.96,64.5,42.09,43.61,82.18,39.02,38.64,train
syn_m019930-1-Pos,178.93,118.07,96.03,111.13,64.12,43.3,40.61,96.93,45.36,36.38,train
syn_m019943-2-Pos,179.58,112.48,91.76,109.01,64.34,45.92,41.74,91.61,41.51,39.95,train
syn_m019948-2-Pos,186.49,115.59,79.86,108.96,64.26,40.92,41.54,80.27,44.38,35.64,train
syn_m019950-3-Pre,183.0,102.88,65.48,102.71,60.34,40.93,40.88,64.26,40.26,36.01,train
syn_m019957-2-Pos,183.62,109.53,86.62,104.79,60.52,41.8,39.6,86.94,43.16,34.69,train
syn_m019958-3-Pre,180.82,108.61,71.51,98.0,55.02,38.27,44.61,68.28,41.75,34.82,train
syn_m019959-3-Pos,171.86,109.93,76.46,99.96,59.27,39.85,41.56,77.41,44.32,38.23,train
syn_m019966-1-Pos,169.3,93.53,75.88,96.03,56.84,38.14,36.83,75.24,39.06,30.27,train
syn_m019971-1-Pos,169.78,94.12,74.66,98.26,54.62,38.96,35.9,73.51,37.46,26.9,train
syn_m019981-2-Pos,178.8,109.16,84.63,103.72,60.65,37.73,39.37,84.63,40.66,33.3,train
syn_m019983-0-Pre,172.04,89.93,81.32,103.41,56.24,38.38,34.15,80.53,36.47,27.62,train
syn_m019987-2-Pre,186.78,109.14,87.85,110.29,61.99,42.84,39.41,88.98,43.16,34.06,train
syn_m019993-0-Pos,169.82,92.97,86.44,103.44,57.33,43.15,35.51,92.78,37.11,29.87,train
syn_m019995-0-Pos,174.5,115.34,101.68,113.96,67.43,44.55,40.04,108.84,43.08,38.22,train
syn_f019524-2-Pre,159.86,100.89,76.54,104.62,58.4,42.26,37.86,81.32,35.66,30.09,train
syn_f019526-1-Pre,167.28,101.29,84.22,102.57,58.16,38.67,34.44,85.99,34.68,29.92,train
syn_f019527-2-Pre,174.09,106.79,81.94,106.89,63.39,43.74,41.51,88.31,37.93,34.16,train
syn_f019528-2-Pos,157.41,86.36,62.28,103.33,57.82,39.95,40.09,67.55,31.76,28.3,train
syn_f019531-1-Pre,172.85,103.76,85.41,107.16,63.16,42.65,38.09,90.96,36.74,32.98,train
syn_f019545-2-Pos,178.14,95.46,71.42,110.08,62.03,38.31,39.65,79.67,35.61,30.62,train
syn_f019546-1-Pre,152.05,91.02,70.41,91.59,49.47,33.67,31.05,78.02,33.34,26.2,train
syn_f019560-1-Pre,171.12,92.92,71.78,109.1,64.43,43.24,38.88,77.42,35.28,28.04,train
syn_f019561-1-Pre,154.33,95.82,79.27,102.25,58.4,40.74,36.8,87.23,36.8,28.62,train
syn_f019567-2-Pos,164.47,110.33,81.07,105.86,61.88,40.58,37.5,85.45,38.77,33.54,train
syn_f019571-3-Pre,170.13,104.74,83.38,116.83,70.06,46.41,43.13,90.92,36.65,36.83,train
syn_f019582-0-Pre,160.7,90.15,75.18,103.16,56.22,39.3,31.74,83.62,32.54,27.07,train
syn_f019589-3-Pre,171.44,100.25,81.73,114.43,67.76,45.98,44.23,83.28,42.27,35.68,train
syn_f019600-2-Pre,155.07,107.07,86.71,108.31,67.85,45.91,36.48,95.01,36.26,36.87,train
syn_f019606-2-Pre,175.63,98.61,80.58,113.98,65.17,43.74,40.81,84.96,36.06,31.97,train
syn_f019617-2-Pos,178.16,116.69,93.84,122.48,74.08,47.7,43.49,100.46,38.71,41.15,train
syn_f019624-1-Pos,173.64,139.07,119.68,139.77,81.45,55.45,47.05,120.27,43.99,48.39,train
syn_f019630-3-Pos,152.28,99.42,73.62,102.27,61.11,40.3,37.54,77.18,36.75,32.03,train
syn_f019639-0-Pre,166.35,102.37,86.58,117.59,67.39,48.27,41.4,95.5,34.86,36.31,train
syn_f019640-2-Pos,158.59,83.65,63.55,94.49,53.24,34.77,32.51,68.08,31.38,24.83,train
syn_f019644-2-Pre,173.67,130.48,105.2,129.07,76.57,53.39,45.21,114.07,46.77,42.49,train
syn_f019645-3-Pos,153.29,112.55,91.74,106.74,66.78,45.79,43.21,96.78,40.7,38.82,train
syn_f019659-2-Pos,170.2,118.26,92.88,108.81,62.77,40.95,42.24,92.19,42.24,35.4,train
syn_f019660-2-Pos,164.24,119.83,95.32,113.22,66.68,47.71,44.04,97.54,43.23,38.0,train
syn_f019661-0-Pos,161.77,127.46,111.16,127.86,65.25,45.16,37.26,117.43,37.92,39.32,train
syn_f019663-2-Pos,173.65,141.99,123.95,140.63,80.51,53.99,48.05,129.36,46.96,50.25,train
syn_f019676-1-Pre,171.28,96.8,82.46,112.22,61.66,40.65,33.75,92.21,37.83,29.62,train
syn_f019680-0-Pos,173.62,115.49,97.1,115.23,61.8,42.84,38.92,106.84,38.82,33.04,train
syn_f019681-3-Pre,160.21,94.0,67.36,106.17,63.46,42.27,37.97,77.86,35.2,32.93,train
syn_f019693-3-Pre,170.0,116.68,95.12,127.02,76.13,50.46,45.1,104.35,39.91,39.67,train
syn_f019700-1-Pos,154.76,98.44,77.37,95.32,51.1,36.65,33.12,76.91,31.86,29.02,train
syn_f019711-1-Pos,165.25,104.33,88.87,109.3,60.27,42.77,35.89,94.64,38.5,31.36,train
syn_f019712-2-Pre,165.32,93.03,70.14,101.15,59.01,40.78,39.93,76.15,36.24,33.02,train
syn_f019712-2-Pos,165.32,93.03,70.14,101.15,59.01,40.78,39.93,76.15,36.24,33.02,train
syn_f019714-0-Pos,177.74,86.83,75.76,109.52,57.14,38.5,36.39,81.52,35.13,28.07,train
syn_f019715-2-Pos,174.63,112.91,83.52,116.06,67.95,47.43,43.6,91.96,39.46,35.62,train
syn_f019721-0-Pos,164.74,86.05,69.78,93.81,49.31,39.36,32.22,72.04,35.05,24.06,train
syn_f019731-2-Pre,167.9,97.56,78.56,112.94,64.55,43.2,38.22,86.31,35.37,34.1,train
syn_f019747-3-Pos,170.25,100.58,73.9,104.73,63.96,39.59,43.7,81.14,39.98,33.62,train
syn_f019749-0-Pos,160.93,83.25,66.17,94.26,47.96,33.87,29.11,66.93,31.24,20.53,train
syn_f019756-0-Pos,170.18,91.7,71.3,112.54,66.76,45.13,37.51,77.55,34.92,31.17,train
syn_f019763-3-Pos,173.78,98.16,73.9,110.1,61.29,42.89,40.74,76.04,38.56,31.33,train
syn_f019771-2-Pre,155.31,98.49,77.81,96.91,56.86,41.11,34.4,79.54,37.35,31.98,train
syn_f019777-0-Pos,177.16,105.16,90.91,112.98,61.45,42.14,37.98,94.19,33.93,30.17,train
syn_f019788-2-Pre,166.7,86.33,62.34,95.33,54.6,38.51,38.9,64.6,35.16,27.65,train
syn_f019793-0-Pos,164.65,107.99,97.51,109.28,60.94,41.29,33.48,100.47,37.01,30.37,train
syn_f019799-0-Pre,168.48,87.21,74.27,104.44,58.68,38.03,34.13,79.82,33.54,24.73,train
syn_f019804-2-Pre,163.18,96.34,76.39,109.23,60.69,43.57,44.26,84.17,35.76,33.79,train
syn_f019809-1-Pre,158.47,103.37,83.74,108.36,64.25,46.53,39.07,92.39,36.44,34.43,train
syn_f019826-3-Pos,180.57,124.95,94.56,133.99,84.33,53.37,49.6,107.19,41.92,46.13,train
syn_f019833-1-Pre,163.83,88.01,70.19,102.29,56.1,38.07,31.36,76.29,30.33,26.04,train
syn_f019846-2-Pos,153.64,100.59,80.02,96.52,54.22,38.17,32.85,83.55,35.78,30.62,train
syn_f019849-2-Pos,165.09,111.99,92.42,120.09,74.47,52.3,41.99,102.13,40.41,39.72,train
syn_f019863-1-Pre,157.46,102.51,84.42,100.31,54.97,39.18,33.6,84.62,34.67,29.51,train
syn_f019869-2-Pre,173.52,106.39,86.86,112.02,67.38,44.39,42.65,92.35,36.36,35.55,train
syn_f019879-0-Pre,159.99,114.31,95.04,109.77,60.68,43.72,37.22,102.19,34.52,32.01,train
syn_f019879-1-Pre,159.99,116.47,94.56,108.29,62.19,44.22,39.12,100.52,35.42,33.36,train
syn_f019883-3-Pre,186.03,114.1,81.19,134.58,81.82,51.76,48.41,96.52,38.15,39.74,train
syn_f019887-0-Pre,163.71,98.39,79.53,105.57,60.78,39.86,34.64,86.69,34.96,27.55,train
syn_f019888-1-Pos,160.18,118.97,100.73,119.95,68.04,49.3,36.81,109.53,41.12,39.71,train
syn_f019895-2-Pos,163.22,92.91,68.89,106.5,61.84,39.3,38.02,74.67,33.64,31.01,train
syn_f019896-3-Pre,176.5,102.66,78.43,108.8,67.16,45.03,45.88,83.92,40.52,35.89,train
syn_f019909-3-Pos,155.67,95.24,67.15,91.66,53.85,36.2,36.86,68.82,36.07,29.87,train
syn_f019930-1-Pos,166.92,101.85,81.86,107.58,61.43,39.38,35.9,85.1,34.92,29.5,train
syn_f019936-3-Pos,162.65,95.27,67.54,102.61,62.98,42.86,44.25,71.86,36.17,32.83,train
syn_f019947-1-Pos,161.16,108.56,89.64,113.39,66.37,48.72,40.13,96.57,37.0,34.21,train
syn_f019958-2-Pre,159.01,111.35,90.62,118.76,68.42,50.34,39.91,90.93,39.92,39.92,train
syn_f019958-2-Pos,159.01,111.35,90.62,118.76,68.42,50.34,39.91,90.93,39.92,39.92,train
syn_f019962-0-Pre,160.31,77.83,67.17,101.48,52.26,35.25,30.55,75.11,29.48,24.97,train
syn_f019973-2-Pre,159.67,97.34,78.35,114.37,61.05,40.78,39.14,83.62,32.93,28.61,train
syn_f019978-3-Pos,180.14,108.37,80.95,120.04,73.52,45.84,45.29,85.72,37.9,37.02,train
syn_f019979-2-Pos,165.7,103.23,82.8,110.51,66.42,47.01,43.17,82.09,36.93,33.61,train
syn_f019990-1-Pre,161.9,95.82,76.16,108.29,65.09,43.73,35.68,82.83,34.61,35.1,train
syn_f019991-0-Pre,175.2,102.2,82.76,111.11,63.28,43.76,38.83,89.26,36.48,30.85,train
syn_f019992-3-Pre,163.57,108.1,82.01,98.37,57.27,38.02,39.37,84.65,36.0,33.45,train
syn_m020002-1-Pos,184.48,107.03,85.47,117.27,67.87,44.46,39.81,85.94,40.44,37.31,train
syn_m020003-1-Pos,188.16,121.51,109.24,107.62,61.76,42.74,43.22,109.51,45.34,35.86,train
syn_m020007-2-Pre,188.13,113.3,89.37,117.23,71.46,48.01,46.33,89.91,38.04,39.1,train
syn_m020016-1-Pos,182.96,120.42,105.84,111.71,68.0,45.43,42.71,107.51,47.4,40.66,train
syn_m020020-0-Pos,179.24,90.87,83.5,99.32,56.14,39.29,34.03,83.57,39.0,26.09,train
syn_m020022-1-Pos,180.68,118.62,103.0,104.61,59.86,40.46,42.81,103.22,44.06,37.45,train
syn_m020030-3-Pos,178.7,127.8,90.86,110.15,65.68,43.24,42.97,90.65,48.01,43.68,train
syn_m020048-3-Pre,186.65,117.3,85.09,110.84,65.35,42.29,48.61,85.67,45.02,39.22,train
syn_m020050-3-Pos,174.11,103.11,68.95,102.09,62.35,40.04,42.1,70.0,41.37,35.92,train
syn_m020061-0-Pos,169.89,100.03,92.85,97.2,52.88,37.85,32.02,99.06,37.97,31.72,train
syn_m020078-2-Pos,174.19,109.03,79.2,91.44,50.83,32.94,35.69,77.61,42.48,31.34,train
syn_m020080-2-Pre,177.0,103.44,74.62,97.4,55.28,38.99,40.2,73.48,38.68,33.23,train
syn_m020082-1-Pos,182.07,97.8,79.67,101.44,58.86,39.31,34.69,81.95,37.72,30.97,train
syn_m020091-0-Pre,192.71,105.1,95.77,113.84,66.06,43.89,40.73,100.82,42.15,30.75,train
syn_m020101-0-Pre,179.31,102.56,100.28,104.83,58.71,41.69,40.24,101.46,39.46,29.96,train
syn_m020116-3-Pos,187.02,117.52,83.02,113.39,65.27,43.54,45.95,86.63,43.54,38.47,train
syn_m020128-3-Pos,185.44,102.58,64.7,104.14,58.3,38.76,43.14,59.48,37.79,37.06,train
syn_m020131-2-Pre,182.99,105.05,81.5,108.52,60.55,42.67,40.37,84.17,39.7,33.98,train
syn_m020133-0-Pos,194.84,117.75,108.62,114.58,69.4,43.66,40.08,113.96,43.76,31.66,train
syn_m020145-0-Pre,191.55,105.99,99.14,111.7,64.93,42.51,38.56,101.69,40.81,30.37,train
syn_m020145-3-Pre,191.55,117.1,82.56,112.69,65.64,42.17,44.08,83.2,41.63,37.74,train
syn_m020161-2-Pos,185.19,112.63,90.91,110.46,62.37,44.25,39.62,94.68,41.69,35.21,train
syn_m020192-2-Pos,177.72,114.58,87.11,108.12,61.36,41.34,41.42,87.36,45.81,36.14,train
syn_m020195-0-Pre,198.23,105.33,96.74,116.37,67.76,43.57,39.69,101.4,43.27,32.73,train
syn_m020197-1-Pre,178.08,105.59,88.87,105.7,62.2,41.19,35.88,89.57,42.39,33.89,train
syn_m020206-3-Pre,164.52,108.42,76.23,101.02,59.44,41.51,41.05,69.73,45.72,37.05,train
syn_m020212-2-Pre,184.22,108.18,86.68,107.77,63.29,39.81,40.05,86.97,39.64,34.6,train
syn_m020216-1-Pos,169.7,98.91,80.4,104.49,61.66,41.61,38.6,84.62,36.75,33.95,train
syn_m020216-2-Pos,169.7,103.32,75.54,104.61,62.04,41.68,40.52,78.89,37.12,36.02,train
syn_m020230-1-Pos,189.85,101.56,81.4,109.55,63.7,41.2,39.58,83.77,39.57,31.54,train
syn_m020237-0-Pre,178.86,105.57,99.11,108.19,61.7,42.04,40.01,101.48,42.61,32.62,train
syn_m020254-2-Pos,172.83,97.17,67.43,92.73,51.31,33.06,36.15,68.3,34.77,30.07,train
syn_m020255-1-Pos,184.79,105.87,90.74,105.06,60.92,42.11,38.99,95.11,41.6,31.64,train
syn_m020257-2-Pre,173.83,100.56,70.71,87.63,48.11,35.54,37.63,66.4,38.15,29.47,train
syn_m020257-3-Pre,173.83,105.97,66.3,88.57,48.58,35.55,39.62,60.2,39.02,32.11,train
syn_m020265-1-Pre,180.76,101.31,82.48,98.82,56.95,37.12,37.21,82.36,38.06,31.29,train
syn_m020275-0-Pre,186.63,106.41,106.07,111.2,65.94,45.35,42.63,111.96,40.51,32.72,train
syn_m020278-2-Pos,177.43,107.76,85.64,99.54,59.26,39.24,42.91,86.93,44.43,34.89,train
syn_m020291-0-Pos,195.5,112.89,103.88,114.77,65.65,45.32,44.07,107.76,43.99,36.18,train
syn_m020294-0-Pre,166.6,86.74,72.02,95.08,52.38,39.16,36.96,76.66,33.5,27.24,train
syn_m020294-0-Pos,166.6,86.74,72.02,95.08,52.38,39.16,36.96,76.66,33.5,27.24,train
syn_m020297-2-Pre,185.1,118.78,95.01,106.24,61.35,41.82,42.43,95.51,48.77,35.78,train
syn_m020303-2-Pre,176.31,110.0,83.59,102.79,60.07,40.09,41.8,81.98,43.3,37.06,train
syn_m020308-2-Pos,184.86,103.27,72.43,102.74,57.09,35.97,38.26,72.48,39.21,29.75,train
syn_m020317-3-Pre,177.25,109.41,71.86,107.78,63.77,40.46,42.46,73.17,39.33,37.08,train
syn_m020319-1-Pos,179.57,108.56,96.78,112.44,66.23,46.7,43.72,100.4,42.61,34.74,train
syn_m020322-1-Pos,190.16,101.8,84.97,113.17,68.34,44.13,40.72,87.28,37.99,31.92,train
syn_m020324-2-Pos,182.23,97.62,69.16,104.82,61.91,40.22,43.14,69.85,38.72,32.15,train
syn_m020329-0-Pre,184.2,116.21,115.29,109.46,63.92,44.21,44.03,116.81,47.91,36.39,train
syn_m020330-1-Pos,177.77,107.64,91.12,107.51,61.98,44.29,42.76,95.35,42.66,36.4,train
syn_m020333-1-Pos,181.63,93.96,77.05,100.91,55.47,36.34,37.23,77.05,39.34,28.97,train
syn_m020348-2-Pre,186.76,119.28,95.57,113.01,66.74,45.83,45.48,96.09,45.3,37.87,train
syn_m020361-1-Pre,179.4,105.78,93.28,102.87,59.86,40.97,40.4,93.28,38.84,31.74,train
syn_m020363-1-Pre,177.52,109.95,97.99,108.21,63.4,41.18,38.38,99.34,44.91,31.78,train
syn_m020368-1-Pre,174.9,102.84,89.35,94.1,50.15,35.94,35.77,88.44,39.17,31.42,train
syn_m020368-1-Pos,174.9,102.84,89.35,94.1,50.15,35.94,35.77,88.44,39.17,31.42,train
syn_m020380-2-Pre,183.72,113.81,86.83,113.3,69.14,43.85,43.36,86.88,50.29,38.63,train
syn_m020386-1-Pre,186.18,111.64,98.02,110.6,65.76,42.9,41.46,99.43,45.66,33.96,train
syn_m020396-0-Pre,183.87,102.62,98.82,118.17,70.4,45.31,39.28,102.0,40.2,37.39,train
syn_m020396-0-Pos,183.87,102.62,98.82,118.17,70.4,45.31,39.28,102.0,40.2,37.39,train
syn_m020418-0-Pos,172.0,99.25,86.7,101.37,57.89,39.39,33.82,90.17,39.48,29.89,train
syn_m020420-0-Pos,188.86,98.95,88.8,112.57,63.6,42.78,38.58,92.3,40.16,30.34,train
syn_m020425-2-Pos,194.45,103.69,78.18,109.44,61.73,41.66,42.58,85.6,38.51,32.27,train
syn_m020437-3-Pos,186.93,125.05,91.71,112.98,68.68,46.52,48.86,92.51,43.2,43.12,train
syn_m020445-3-Pos,171.66,112.25,75.1,106.69,62.32,43.82,46.31,77.54,40.46,38.12,train
syn_m020448-2-Pre,180.57,121.9,98.05,110.74,67.25,44.53,45.38,99.63,46.43,40.18,train
syn_m020450-1-Pos,180.91,114.21,97.86,111.48,67.28,44.17,43.29,99.78,43.31,36.23,train
syn_m020455-1-Pre,186.57,114.73,102.74,102.73,59.07,38.86,38.78,104.43,45.56,34.5,train
syn_m020459-2-Pre,174.59,105.2,83.64,100.14,57.48,38.7,38.94,83.73,42.85,36.16,train
syn_m020464-1-Pre,175.04,111.88,94.36,105.56,62.18,43.97,39.87,96.54,41.1,36.1,train
syn_m020474-2-Pre,180.94,103.2,73.48,101.46,59.39,37.45,36.38,73.72,36.15,34.16,train
syn_m020477-1-Pre,180.91,111.72,99.04,113.44,62.82,43.04,41.2,101.47,40.43,33.83,train
syn_m020478-3-Pre,175.71,105.55,75.37,102.72,53.04,37.79,39.34,72.54,42.22,35.9,train
syn_m020480-2-Pre,176.53,99.14,70.87,100.16,59.93,43.42,43.44,69.61,45.29,34.34,train
syn_m020483-2-Pre,171.93,96.36,66.33,107.92,63.18,42.14,43.51,66.92,37.5,34.82,train
syn_m020488-2-Pos,199.81,111.7,79.19,117.75,66.88,45.17,42.35,81.65,41.71,34.78,train
syn_m020495-0-Pre,178.96,103.06,93.85,109.12,61.81,43.59,38.08,96.99,42.46,30.82,train
syn_m020497-0-Pos,183.07,99.16,87.83,106.8,65.52,44.44,39.57,91.57,40.58,33.99,train
syn_f020007-0-Pre,168.09,102.05,85.01,111.48,63.36,42.93,38.85,92.68,38.69,32.18,train
syn_f020020-3-Pre,166.73,121.01,97.21,113.24,62.32,41.7,42.36,101.35,43.68,38.12,train
syn_f020029-0-Pos,163.79,90.72,77.89,110.75,62.72,39.21,32.81,82.58,33.67,26.01,train
syn_f020036-2-Pre,164.69,94.84,71.25,100.15,58.7,40.83,39.49,81.47,38.3,32.72,train
syn_f020062-3-Pre,164.0,94.68,69.17,104.57,61.65,40.08,39.97,76.59,34.85,29.4,train
syn_f020068-1-Pos,162.65,102.06,85.01,102.76,58.53,38.83,34.75,93.36,34.96,29.96,train
syn_f020068-2-Pre,162.65,104.65,84.65,102.97,60.01,39.21,36.68,91.81,35.75,31.15,train
syn_f020077-1-Pre,167.98,102.47,84.92,112.69,64.6,44.05,37.75,94.04,36.45,35.27,train
syn_f020080-0-Pre,164.8,82.71,68.21,105.8,58.2,41.93,34.19,77.3,31.51,24.47,train
syn_f020084-3-Pre,153.94,115.83,92.54,107.09,63.48,44.73,37.57,95.71,38.37,39.63,train
syn_f020085-2-Pre,183.61,119.11,93.4,117.53,70.54,49.86,47.26,97.5,43.02,38.13,train
syn_f020088-3-Pre,162.37,99.96,73.12,104.66,63.59,40.69,37.6,75.33,36.69,33.72,train
syn_f020094-1-Pre,170.37,109.7,92.17,114.42,66.23,43.15,36.52,101.47,38.4,34.46,train
syn_f020107-2-Pre,162.66,100.79,80.46,108.06,65.24,46.6,42.46,86.15,36.96,32.31,train
syn_f020109-3-Pos,156.59,98.53,75.99,106.49,63.35,44.25,41.75,83.2,35.17,32.48,train
syn_f020120-3-Pre,157.17,83.98,58.47,92.31,55.24,36.89,35.72,68.65,30.85,25.05,train
