id,height,peito_circ,cintura_circ,quadril_circ,coxa_circ,joelho_circ,panturrilha_circ,abdomen_circ,pescoco_circ,biceps_circ,split
syn_m015690-3-Pos,186.07,105.87,69.22,104.04,59.88,39.93,42.97,70.59,41.99,37.89,test
syn_m015699-1-Pos,185.84,101.85,83.65,107.02,64.51,41.12,43.39,84.32,41.49,32.7,test
syn_m015713-0-Pre,180.46,93.73,92.77,101.4,57.19,37.86,37.68,93.14,41.72,28.51,test
syn_m015714-0-Pre,188.18,98.84,92.61,104.38,55.58,36.6,37.28,95.7,42.18,29.5,unknown
syn_m015738-3-Pos,182.55,121.4,93.73,108.4,61.21,38.37,44.44,93.73,43.79,36.9,test
syn_m015754-0-Pre,189.39,109.25,99.38,117.82,69.28,46.39,42.8,102.5,42.16,34.88,test
syn_m015774-3-Pre,174.41,123.38,90.31,106.12,62.63,43.54,45.05,89.0,46.68,40.03,unknown
syn_m015788-3-Pos,163.28,105.55,72.62,100.65,57.86,39.15,41.27,67.41,39.64,35.04,test
syn_m015789-1-Pre,176.7,100.53,89.02,104.16,62.69,42.55,40.2,90.1,40.2,33.4,test
syn_m015815-3-Pos,170.47,109.21,74.03,105.98,64.43,43.77,45.85,76.7,39.08,36.17,unknown
syn_m015824-3-Pre,185.26,115.75,73.73,102.11,61.51,41.82,44.51,73.11,40.73,38.2,test
syn_m015841-1-Pos,184.22,100.69,82.8,106.29,61.65,40.26,36.77,83.97,40.0,34.89,unknown
syn_m015851-0-Pre,172.56,87.53,81.85,104.37,62.62,44.56,36.14,87.97,36.54,28.97,unknown
syn_m015852-1-Pre,168.43,90.07,76.49,92.4,53.39,39.22,38.08,73.57,37.03,29.42,test
syn_m015856-0-Pos,178.62,107.28,96.47,108.03,62.77,41.77,40.21,96.97,38.66,31.03,test
syn_m015913-2-Pos,182.42,115.55,102.02,108.03,61.91,45.39,44.96,104.89,43.16,36.69,test
syn_m015924-3-Pos,175.34,107.1,66.37,103.11,57.84,36.33,40.22,63.28,39.69,33.27,unknown
syn_m015928-1-Pre,177.48,101.88,80.09,103.6,61.51,41.46,39.51,79.57,38.53,33.94,unknown
syn_m015935-0-Pos,172.28,94.71,85.06,98.27,56.84,39.89,36.91,84.37,39.52,27.54,unknown
syn_m015948-1-Pos,178.53,101.21,76.68,98.38,56.16,38.55,36.64,79.33,38.22,32.23,test
syn_m015952-3-Pre,184.0,116.93,82.2,106.14,61.31,41.64,43.5,82.68,45.38,36.96,unknown
syn_m015963-0-Pre,173.29,89.76,83.39,101.39,59.07,42.31,37.34,86.56,38.08,30.89,test
syn_m015974-0-Pre,166.72,98.41,91.3,109.2,61.18,40.95,36.39,94.89,42.28,30.68,test
syn_m015974-0-Pos,166.72,98.41,91.3,109.2,61.18,40.95,36.39,94.89,42.28,30.68,test
syn_m015983-1-Pre,179.17,102.75,88.39,95.77,54.01,38.34,35.32,88.98,41.12,29.55,test
syn_m015987-1-Pos,178.74,104.29,90.23,109.73,62.5,44.26,42.08,90.8,40.37,30.92,unknown
syn_m015997-3-Pos,190.12,99.71,65.89,110.06,58.67,38.48,42.99,64.51,37.32,35.35,unknown
syn_f015508-0-Pos,171.69,102.0,91.41,115.01,65.44,44.83,41.37,93.9,36.16,32.3,test
syn_f015534-1-Pre,164.19,100.27,79.03,103.98,60.83,36.12,34.36,87.58,36.9,28.9,test
syn_f015534-1-Pos,164.19,100.27,79.03,103.98,60.83,36.12,34.36,87.58,36.9,28.9,test
syn_f015551-0-Pos,162.7,100.42,89.92,120.62,72.58,53.62,41.99,103.86,37.61,37.84,test
syn_f015559-1-Pos,168.89,104.34,80.6,111.43,68.37,47.03,41.63,87.27,38.13,35.36,unknown
syn_f015575-0-Pos,172.08,103.46,87.44,116.87,65.85,43.02,39.18,100.1,35.95,33.42,test
syn_f015576-0-Pre,176.71,108.24,93.92,115.25,63.07,43.86,37.81,104.27,36.34,32.73,unknown
syn_f015576-0-Pos,176.71,108.24,93.92,115.25,63.07,43.86,37.81,104.27,36.34,32.73,unknown
syn_f015591-3-Pos,164.78,111.05,82.21,112.58,66.21,42.22,40.24,86.12,37.43,35.93,test
syn_f015598-2-Pos,155.08,105.81,90.16,109.69,68.99,51.54,42.05,94.86,38.87,36.23,unknown
syn_f015602-1-Pos,173.87,109.86,88.42,120.93,69.46,48.65,42.57,99.71,39.86,37.46,unknown
syn_f015627-2-Pos,169.27,98.91,79.41,107.4,65.3,42.53,38.44,81.52,36.99,30.45,test
syn_f015643-3-Pos,158.11,92.07,63.91,97.16,56.23,39.18,35.41,65.79,33.76,29.98,test
syn_f015669-3-Pos,176.27,105.6,85.12,109.48,63.02,41.36,42.25,86.37,39.11,34.37,test
syn_f015680-3-Pos,169.68,86.91,61.51,94.61,54.24,36.55,38.89,62.82,33.21,27.11,test
syn_f015686-2-Pre,154.11,92.76,73.2,99.16,55.23,37.84,36.53,73.24,36.28,29.39,test
syn_f015700-0-Pre,164.8,84.14,74.32,105.23,60.07,42.95,35.02,79.86,32.48,25.15,test
syn_f015707-0-Pos,158.1,97.15,82.18,100.47,53.35,35.34,30.16,84.31,32.69,25.36,unknown
syn_f015760-3-Pre,168.72,106.26,72.33,100.06,58.82,36.92,38.03,76.48,35.15,31.65,test
syn_f015765-1-Pos,166.73,89.72,71.51,97.6,53.04,37.61,37.04,74.98,30.68,26.85,unknown
syn_f015812-3-Pre,155.77,94.84,69.35,98.45,55.99,39.3,38.76,72.55,32.3,29.31,test
syn_f015820-2-Pre,164.44,113.04,84.11,105.07,62.7,42.37,37.35,85.51,36.93,33.78,test
syn_f015828-0-Pre,171.32,101.04,82.09,103.44,58.33,39.54,36.24,91.58,33.45,27.57,test
syn_f015835-0-Pos,162.5,122.56,109.36,128.37,71.13,51.05,43.67,117.71,40.82,38.15,test
syn_f015852-0-Pos,167.33,106.2,95.02,118.95,64.61,45.91,40.82,101.84,36.97,37.84,unknown
syn_f015858-0-Pre,153.4,96.37,79.5,95.69,52.95,42.02,30.7,82.03,36.21,26.91,unknown
syn_f015860-2-Pre,164.5,118.82,92.71,115.21,70.64,48.81,43.2,98.06,41.74,42.92,unknown
syn_f015862-2-Pos,159.82,104.11,79.83,116.18,67.36,47.84,40.89,83.31,40.3,36.47,test
syn_f015865-2-Pre,161.41,104.52,81.89,106.27,61.95,43.81,38.7,85.66,39.4,30.26,test
syn_f015869-1-Pre,166.45,109.88,87.78,116.63,69.77,45.08,40.04,95.83,38.14,32.65,unknown
syn_f015892-2-Pre,170.52,125.91,101.9,131.18,79.73,53.33,43.49,111.59,41.83,42.97,test
syn_f015892-2-Pos,170.52,125.91,101.9,131.18,79.73,53.33,43.49,111.59,41.83,42.97,test
syn_f015916-0-Pos,160.72,93.23,78.09,103.48,56.01,39.41,30.93,86.69,32.06,27.01,unknown
syn_f015961-3-Pos,182.42,121.51,90.85,117.14,68.3,42.89,41.13,95.26,41.23,37.66,test
syn_f015964-2-Pre,153.08,89.84,68.43,92.67,51.39,34.35,32.42,70.71,34.08,29.12,unknown
syn_f015965-0-Pos,177.7,96.56,84.31,116.93,65.18,43.58,38.63,85.54,34.04,32.0,test
syn_f015967-1-Pre,163.32,118.38,101.08,110.96,64.34,44.91,38.38,98.6,41.85,38.11,test
syn_f015967-1-Pos,163.32,118.38,101.08,110.96,64.34,44.91,38.38,98.6,41.85,38.11,test
syn_f015968-2-Pre,150.07,98.89,75.93,96.8,60.13,38.03,33.19,78.09,36.1,29.86,unknown
syn_f015971-2-Pre,168.32,113.08,90.85,107.67,58.22,36.93,34.92,91.56,40.06,35.65,test
syn_f015972-2-Pos,151.64,99.77,78.0,101.39,56.27,40.16,34.7,82.62,32.26,31.37,unknown
syn_f015980-0-Pos,157.54,86.99,73.36,103.43,53.05,38.65,31.8,78.4,32.87,24.61,test
syn_f015986-2-Pos,163.21,105.93,82.17,111.82,67.63,44.96,36.78,88.28,37.86,37.29,test
syn_m016005-2-Pre,180.0,115.17,88.38,114.05,69.04,45.43,45.53,88.88,41.07,35.95,test
syn_m016017-0-Pos,187.36,102.65,93.7,111.48,65.4,44.93,43.86,101.77,40.55,29.61,unknown
syn_m016057-0-Pos,182.78,86.56,77.33,92.63,51.93,36.05,34.1,77.79,36.81,23.34,test
syn_m016057-3-Pre,182.78,98.62,62.4,94.63,52.85,35.82,39.91,61.49,38.33,31.1,unknown
syn_m016062-2-Pre,173.24,112.67,87.94,109.26,67.33,45.94,47.26,90.9,41.95,35.49,unknown
syn_m016113-0-Pos,181.35,97.8,87.75,107.56,61.98,44.23,40.49,90.16,38.77,29.31,test
syn_m016129-3-Pre,162.53,105.09,74.51,97.25,55.64,38.99,43.8,66.26,42.05,34.14,unknown
syn_m016137-2-Pos,183.33,117.32,90.9,112.55,66.69,42.21,43.99,89.82,42.23,35.46,unknown
syn_m016152-2-Pre,179.54,98.11,63.9,99.4,58.1,42.56,38.83,66.02,41.65,32.15,unknown
syn_m016158-2-Pre,191.59,104.41,74.0,105.67,56.72,38.93,38.65,75.74,36.8,31.93,unknown
syn_m016163-3-Pre,181.76,129.28,99.31,114.17,70.15,46.11,46.84,100.81,49.74,41.59,unknown
syn_m016168-2-Pre,195.05,121.11,100.26,109.68,60.87,44.01,42.18,100.91,47.17,39.22,test
syn_m016172-3-Pos,190.1,126.4,93.44,120.19,69.13,48.59,47.88,95.52,45.66,41.59,unknown
syn_m016176-2-Pos,171.32,107.03,87.88,108.11,62.16,44.82,44.02,88.64,41.57,35.01,unknown
syn_m016189-1-Pre,175.63,91.86,75.91,96.54,55.01,36.35,37.37,76.72,38.49,27.15,unknown
syn_m016200-3-Pre,174.95,105.22,68.84,100.11,59.61,42.13,43.21,62.86,43.38,35.95,test
syn_m016219-1-Pos,180.75,119.26,101.48,114.61,71.23,45.99,44.77,103.92,44.81,37.13,test
syn_m016228-2-Pre,185.49,123.99,104.15,114.25,65.72,44.87,44.22,104.94,45.81,37.76,test
syn_m016254-1-Pre,169.67,102.85,86.75,97.42,57.6,42.73,42.11,87.61,39.47,32.84,unknown
syn_m016254-3-Pre,169.67,110.8,76.23,97.9,58.61,42.95,46.04,75.76,40.36,37.09,unknown
syn_m016269-3-Pre,173.46,113.9,80.98,99.25,56.64,38.56,42.66,80.62,43.01,37.64,unknown
syn_m016280-3-Pos,184.95,120.7,88.41,109.64,66.65,42.47,44.44,89.55,49.6,41.48,test
syn_m016284-1-Pre,178.19,88.92,75.49,102.25,57.12,37.64,37.28,76.96,34.32,28.11,unknown
syn_m016307-3-Pre,178.65,101.61,68.57,96.59,55.76,36.59,39.42,64.7,39.57,33.54,unknown
syn_m016323-3-Pos,180.24,109.65,81.17,102.33,59.97,39.84,43.05,80.56,43.25,37.3,test
syn_m016324-3-Pos,183.06,123.09,93.06,112.28,64.96,46.64,45.67,93.04,44.36,37.73,unknown
syn_m016327-0-Pos,183.26,108.33,108.66,110.49,59.96,40.64,38.15,113.9,43.28,30.37,test
syn_m016329-1-Pre,198.81,102.59,96.17,113.58,64.63,44.1,42.51,97.84,40.12,30.54,unknown
syn_m016333-1-Pos,180.68,99.11,82.32,102.2,55.61,40.94,37.64,84.75,37.79,29.15,test
syn_m016348-1-Pre,169.18,100.8,86.31,94.93,54.32,38.33,36.22,86.22,37.63,33.35,test
syn_m016361-1-Pos,175.01,111.62,103.26,107.74,65.86,43.48,40.56,103.96,44.69,35.67,test
syn_m016368-3-Pos,179.61,109.94,66.38,100.29,58.52,37.58,39.66,67.2,42.66,36.72,unknown
syn_m016370-1-Pre,182.84,109.34,96.12,110.65,64.3,43.26,41.02,97.8,43.4,33.37,test
syn_m016372-3-Pre,175.76,123.37,92.21,108.54,66.66,43.99,44.13,91.81,50.79,41.47,test
syn_m016418-1-Pre,182.54,104.46,88.74,108.14,63.52,42.24,44.28,90.36,43.64,33.5,test
syn_m016419-2-Pre,168.58,95.93,68.89,101.31,58.09,39.9,38.45,66.93,35.89,31.1,unknown
syn_m016431-0-Pre,172.69,97.7,87.84,100.5,58.88,39.33,37.26,87.84,39.16,28.1,unknown
syn_m016445-1-Pre,169.26,91.31,66.58,97.3,57.97,40.99,36.55,67.87,35.27,29.8,test
syn_m016469-2-Pos,179.72,109.08,82.4,105.11,57.51,37.53,37.54,81.11,42.93,33.2,unknown
syn_m016477-0-Pre,170.42,109.62,98.96,105.92,60.32,42.42,38.58,100.12,40.89,32.05,test
syn_m016482-0-Pre,173.53,94.09,84.76,101.23,55.65,36.85,34.14,86.66,39.71,26.71,test
syn_m016490-0-Pre,169.91,86.46,68.64,93.24,48.58,34.7,32.6,65.0,34.62,24.55,test
syn_m016494-2-Pre,175.24,111.25,85.73,106.87,63.99,39.85,42.33,86.11,44.57,39.04,test
syn_m016497-3-Pos,170.79,102.44,64.35,98.32,56.11,38.4,40.18,60.29,37.97,33.91,unknown
syn_f016007-0-Pre,171.12,99.87,79.9,114.54,66.83,44.43,39.08,91.57,34.84,29.16,test
syn_f016010-0-Pos,172.68,77.44,61.75,98.08,49.26,35.22,33.41,69.34,29.69,20.83,test
syn_f016020-1-Pre,161.26,85.37,68.92,97.21,52.37,37.35,33.63,72.96,34.98,25.96,test
syn_f016025-1-Pos,167.01,120.42,101.2,119.1,72.89,51.98,46.19,106.36,42.12,41.18,test
syn_f016045-2-Pre,164.67,80.07,59.18,105.7,64.96,43.75,34.93,69.8,33.21,28.16,unknown
syn_f016045-2-Pos,164.67,80.07,59.18,105.7,64.96,43.75,34.93,69.8,33.21,28.16,unknown
syn_f016052-2-Pos,158.25,81.12,59.26,99.44,58.42,41.08,35.87,66.97,32.92,25.46,test
syn_f016053-3-Pos,162.4,120.05,95.95,114.84,67.43,43.86,43.5,103.72,43.95,40.73,test
syn_f016059-3-Pos,175.66,110.38,89.69,112.53,67.31,47.62,46.83,89.48,37.66,39.1,test
syn_f016066-2-Pre,170.73,103.69,85.92,108.87,63.35,43.96,43.19,86.97,37.3,31.03,test
syn_f016095-1-Pre,167.2,88.37,72.36,102.87,57.52,40.52,37.21,81.9,32.87,28.8,unknown
syn_f016114-2-Pre,173.02,104.39,81.63,107.9,63.67,44.16,43.33,84.97,36.2,33.87,test
syn_f016152-3-Pre,162.38,104.14,80.28,111.62,68.84,46.29,45.14,88.31,37.96,37.92,test
syn_f016173-3-Pre,165.27,100.95,79.28,99.59,57.98,38.46,40.37,82.09,39.57,30.43,test
syn_f016182-3-Pos,171.14,112.48,86.37,110.08,66.43,42.53,45.11,90.25,39.49,35.12,unknown
syn_f016211-0-Pre,159.95,96.83,77.41,106.45,58.12,41.6,33.98,88.83,34.09,28.83,test
syn_f016219-1-Pre,162.99,84.0,68.82,101.25,59.5,42.55,37.46,76.66,32.8,28.7,unknown
syn_f016239-0-Pos,177.51,81.85,71.85,100.09,53.65,37.68,31.37,77.5,30.45,22.44,unknown
syn_f016251-1-Pos,157.29,90.02,75.13,102.72,55.07,37.92,32.81,80.72,32.04,27.89,unknown
syn_f016264-2-Pre,163.72,90.1,71.17,104.6,59.8,42.2,35.23,81.54,35.55,29.28,test
syn_f016264-2-Pos,163.72,90.1,71.17,104.6,59.8,42.2,35.23,81.54,35.55,29.28,test
syn_f016278-1-Pos,168.62,90.42,73.48,113.72,60.52,40.06,35.24,79.26,31.44,27.94,unknown
syn_f016329-3-Pre,152.04,81.12,59.15,91.98,53.32,33.24,33.2,66.92,30.85,27.63,unknown
syn_f016330-1-Pos,169.59,99.5,79.99,99.84,55.84,40.13,37.24,84.45,37.86,28.95,test
syn_f016356-2-Pos,151.39,94.22,80.1,92.61,51.86,37.41,32.83,77.59,35.79,30.37,unknown
syn_f016376-3-Pos,166.73,106.3,82.15,111.06,65.64,44.36,44.42,85.75,35.31,34.45,unknown
syn_f016393-2-Pre,163.81,82.13,60.64,96.02,50.88,34.87,35.74,64.35,31.24,23.48,test
syn_f016393-2-Pos,163.81,82.13,60.64,96.02,50.88,34.87,35.74,64.35,31.24,23.48,test
syn_f016403-1-Pre,162.55,92.63,70.04,94.16,52.65,35.89,33.84,72.88,35.56,27.8,test
syn_f016404-3-Pos,161.04,91.88,67.31,101.05,56.87,41.46,38.39,66.65,33.32,30.87,unknown
syn_f016420-1-Pre,168.07,86.22,71.15,110.56,62.54,46.47,39.21,78.26,35.0,32.32,unknown
syn_f016426-1-Pos,154.38,100.31,80.84,106.95,58.41,43.38,31.85,84.84,34.32,32.52,test
syn_f016439-1-Pre,162.57,94.63,79.33,99.14,55.99,40.5,33.91,82.52,35.51,28.25,unknown
syn_f016458-3-Pos,152.7,101.98,83.41,103.98,61.93,40.62,36.2,91.25,40.43,34.15,unknown
syn_f016467-3-Pre,163.67,98.44,69.42,106.14,63.83,44.33,43.1,78.86,34.12,30.32,test
syn_f016471-0-Pos,174.03,91.92,75.18,115.63,65.79,44.75,35.44,87.51,33.87,30.05,unknown
syn_f016485-0-Pre,163.53,101.1,89.03,108.9,59.27,41.82,35.33,94.43,37.36,31.82,test
syn_m016502-2-Pre,170.35,103.85,77.57,105.62,59.82,41.21,38.46,77.94,42.55,34.76,test
syn_m016521-0-Pre,167.35,96.07,82.45,101.36,57.99,40.78,35.99,88.53,37.6,26.5,unknown
syn_m016531-2-Pre,166.55,111.27,91.53,109.49,64.18,43.58,45.92,92.28,43.28,35.98,unknown
syn_m016559-1-Pre,187.97,126.52,114.05,119.84,72.76,48.43,43.92,118.73,48.69,39.62,test
syn_m016565-3-Pre,186.91,121.0,84.54,107.9,63.92,40.02,44.15,85.37,45.15,38.49,test
syn_m016565-3-Pos,186.91,121.0,84.54,107.9,63.92,40.02,44.15,85.37,45.15,38.49,test
syn_m016570-3-Pre,161.7,107.15,75.15,98.77,56.78,40.87,44.17,73.69,41.08,38.13,unknown
syn_m016571-1-Pos,184.08,93.48,74.49,101.16,54.35,36.36,36.02,76.68,35.6,28.38,unknown
syn_m016571-3-Pre,184.08,102.37,64.74,101.53,55.1,36.12,39.9,65.13,37.0,33.54,unknown
syn_m016575-0-Pre,176.62,93.84,69.34,98.27,53.49,36.54,31.45,71.17,35.87,27.04,unknown
syn_m016601-0-Pre,181.23,124.65,121.72,118.7,67.06,44.18,40.45,124.21,47.27,35.17,test
syn_m016610-0-Pos,187.21,97.23,84.15,97.43,56.56,38.04,35.27,84.23,40.2,30.05,unknown
syn_m016627-1-Pre,171.7,97.65,80.37,103.5,58.17,40.71,39.56,82.39,39.21,32.68,unknown
syn_m016649-3-Pos,194.24,121.11,85.34,113.09,63.77,44.96,46.97,86.02,41.93,39.18,test
syn_m016656-1-Pos,171.96,85.47,68.0,99.23,51.94,35.65,33.94,66.82,37.09,27.02,unknown
syn_m016667-1-Pre,178.68,97.57,79.03,104.21,57.51,38.44,38.5,80.53,39.87,32.03,unknown
syn_m016670-2-Pre,168.92,105.3,87.52,100.6,54.18,38.28,39.64,86.11,41.25,31.39,test
syn_m016696-2-Pos,169.44,97.27,70.36,101.99,59.05,41.43,38.77,69.53,36.75,29.7,unknown
syn_m016710-1-Pre,181.18,90.39,70.95,100.01,56.06,38.48,36.8,75.52,39.26,30.93,unknown
syn_m016711-2-Pos,183.14,104.17,68.55,99.16,57.9,39.43,39.7,66.88,41.35,37.09,unknown
syn_m016714-0-Pos,180.79,100.37,92.16,96.97,53.47,37.72,34.23,92.85,42.71,25.74,unknown
syn_m016719-1-Pre,189.27,101.35,89.54,102.21,57.8,39.12,37.66,93.07,39.26,34.09,unknown
syn_m016730-1-Pos,178.98,116.53,99.1,109.51,62.88,42.93,40.98,99.2,45.05,37.04,unknown
syn_m016743-0-Pre,172.13,108.16,101.05,105.39,64.1,44.51,38.23,103.31,42.77,33.92,test
syn_m016744-2-Pos,168.16,108.36,82.17,104.85,60.07,40.2,39.72,81.38,43.08,35.98,unknown
syn_m016749-3-Pos,186.09,106.26,70.16,102.39,59.25,38.98,42.17,72.55,38.73,36.35,unknown
syn_m016773-3-Pos,177.04,127.88,91.7,109.75,67.28,46.75,47.57,95.09,49.18,44.08,unknown
syn_m016775-0-Pos,178.57,103.05,95.01,93.52,48.95,35.55,32.48,96.16,42.6,30.61,test
syn_m016820-3-Pos,171.54,102.28,67.59,95.3,56.11,35.81,38.71,64.05,38.93,35.07,test
syn_m016840-1-Pos,177.4,89.91,67.25,104.45,58.3,40.89,34.59,72.82,40.49,31.29,unknown
syn_m016848-0-Pre,177.91,92.35,81.79,100.7,58.51,39.58,32.16,83.55,37.48,29.5,unknown
syn_m016859-3-Pre,177.55,110.46,73.06,109.04,60.72,38.65,41.52,70.64,42.06,37.16,test
syn_m016878-3-Pre,178.67,125.47,94.02,108.75,62.4,43.12,45.13,94.34,46.3,38.92,test
syn_m016925-3-Pre,175.43,105.12,61.81,93.95,54.44,36.39,43.02,60.27,38.46,34.01,unknown
syn_m016937-3-Pre,174.77,122.59,87.92,109.25,64.97,42.91,42.72,87.55,46.89,41.13,unknown
syn_m016942-1-Pos,177.01,105.54,93.09,107.38,60.74,41.26,38.29,96.94,42.73,34.87,unknown
syn_m016945-2-Pre,186.93,99.58,71.86,101.48,57.59,40.23,39.52,73.38,38.52,34.23,test
syn_m016947-1-Pos,174.78,97.71,81.04,108.18,59.17,41.36,38.19,85.87,38.68,30.63,test
syn_m016958-0-Pre,196.89,110.18,106.76,112.06,67.14,46.06,40.47,111.7,44.63,33.85,test
syn_m016960-1-Pos,161.59,87.51,75.51,94.14,52.02,39.12,35.24,77.02,37.47,29.17,unknown
syn_m016975-2-Pos,186.82,108.16,79.1,106.09,60.04,41.79,39.11,80.07,40.25,36.03,test
syn_m016985-0-Pos,183.52,105.88,99.68,110.73,60.68,41.75,42.36,102.45,45.13,31.48,test
syn_m016988-0-Pre,168.45,92.42,84.54,97.93,56.54,38.57,36.46,86.79,37.36,31.77,test
syn_m016993-3-Pre,174.08,104.77,72.59,99.71,55.31,38.27,39.81,72.74,39.43,35.03,unknown
syn_m016997-3-Pos,183.59,113.01,74.92,106.93,63.86,42.42,44.94,77.59,45.26,36.47,unknown
syn_f016525-3-Pos,161.0,94.98,71.42,95.52,55.56,36.62,37.07,77.66,35.79,29.05,unknown
syn_f016527-2-Pos,161.18,98.5,82.96,117.63,69.19,49.15,40.8,90.16,34.7,37.08,test
syn_f016546-3-Pos,158.29,96.92,67.17,92.69,55.2,37.67,39.66,62.42,34.71,31.41,test
syn_f016553-1-Pos,160.93,94.11,77.16,95.05,55.44,37.07,37.39,82.02,36.42,28.05,unknown
syn_f016585-3-Pos,158.77,100.16,77.07,107.13,64.78,44.62,41.0,83.45,33.63,34.3,test
syn_f016604-0-Pos,163.15,87.57,71.93,100.15,56.21,40.14,35.81,79.47,37.08,24.21,unknown
syn_f016621-0-Pos,176.13,112.81,96.42,127.0,77.6,49.99,43.32,108.5,37.03,38.45,test
syn_f016639-0-Pos,170.63,82.93,65.29,99.92,54.3,39.32,34.11,70.51,33.54,22.48,unknown
syn_f016661-0-Pre,155.87,101.15,80.73,98.2,56.48,37.83,33.06,86.44,33.55,30.33,unknown
syn_f016668-2-Pos,163.64,96.39,77.94,92.24,52.6,38.4,35.77,79.43,36.02,31.14,test
syn_f016674-0-Pos,168.04,94.39,81.09,107.09,59.25,43.17,37.85,83.41,32.52,31.19,test
syn_f016681-3-Pos,169.47,75.11,43.4,105.05,60.75,39.55,39.9,57.2,31.38,24.15,unknown
syn_f016683-0-Pre,178.3,108.54,91.28,105.99,63.98,44.0,37.43,95.35,38.71,32.87,test
syn_f016684-0-Pre,170.95,107.35,95.9,110.91,58.94,41.53,35.82,95.91,38.58,32.09,unknown
syn_f016685-2-Pos,169.71,86.96,62.66,99.81,58.76,40.33,39.95,69.36,33.08,27.89,unknown
syn_f016688-1-Pre,166.12,96.64,79.7,104.42,57.72,39.98,36.79,83.19,32.93,29.48,unknown
syn_f016706-1-Pos,169.49,93.31,76.14,103.02,57.35,38.55,36.1,79.82,34.56,27.08,unknown
syn_f016717-1-Pre,177.03,124.14,105.49,117.34,65.46,43.76,43.35,108.11,39.49,37.16,test
syn_f016727-2-Pre,161.56,92.27,75.81,93.25,56.4,38.58,37.03,76.38,37.32,32.4,unknown
syn_f016764-0-Pos,166.66,96.35,83.87,105.89,57.43,40.43,34.98,82.68,34.09,29.29,unknown
syn_f016765-0-Pre,161.78,98.98,86.01,114.61,62.82,42.22,35.37,95.78,33.78,32.62,test
syn_f016772-3-Pre,171.49,105.88,79.27,104.91,61.55,39.56,37.9,88.07,41.06,31.38,unknown
syn_f016810-3-Pos,160.87,91.34,64.63,100.53,58.77,40.03,36.75,73.6,34.51,30.64,test
syn_f016835-0-Pos,161.16,86.12,71.14,100.45,55.96,40.44,35.48,78.24,34.27,25.44,unknown
syn_f016837-1-Pre,164.93,88.99,71.87,103.69,54.82,41.05,35.6,80.0,32.04,27.52,unknown
syn_f016848-1-Pos,167.92,112.2,91.26,109.63,63.13,44.35,40.86,97.88,38.07,35.79,unknown
syn_f016852-1-Pre,172.4,107.93,88.02,113.66,68.62,45.12,40.37,91.52,35.01,35.78,test
syn_f016864-0-Pre,159.53,92.83,85.93,101.32,54.52,39.83,35.38,89.34,34.96,28.21,unknown
syn_f016879-1-Pos,176.01,112.23,94.45,116.09,64.8,46.57,42.54,95.96,38.91,34.85,unknown
syn_f016890-2-Pos,166.94,82.91,62.53,96.55,54.58,38.17,38.71,68.96,33.36,26.72,test
syn_f016904-2-Pos,163.0,107.07,85.43,105.18,60.48,40.97,38.63,91.49,40.81,32.41,unknown
syn_f016918-0-Pre,175.12,106.88,89.2,109.48,61.65,40.48,37.41,91.73,36.16,32.16,test
syn_f016953-2-Pos,162.97,85.04,66.56,103.28,56.61,42.61,37.69,68.72,34.71,27.89,unknown
syn_f016960-1-Pre,173.78,104.48,90.29,107.38,61.4,41.05,40.16,92.77,39.35,32.05,test
syn_f016989-1-Pos,177.37,100.56,86.62,121.56,72.32,46.57,39.63,93.18,37.32,32.05,test
syn_f016993-3-Pos,167.85,116.42,91.69,114.89,69.96,46.5,42.02,95.53,38.57,39.49,unknown
syn_f016999-2-Pos,156.24,92.74,71.54,102.13,58.49,40.47,38.29,75.32,34.2,33.01,test
syn_m017000-0-Pos,168.6,94.83,85.68,103.48,57.18,41.93,35.03,88.3,39.96,27.79,unknown
syn_m017018-2-Pos,183.74,123.04,101.6,118.04,71.13,50.44,49.06,100.61,45.25,40.4,test
syn_m017028-1-Pos,177.88,104.96,90.71,100.05,56.67,41.16,36.95,91.58,38.62,31.76,unknown
syn_m017030-0-Pre,183.64,91.38,82.41,104.83,58.23,41.33,36.5,83.51,38.5,29.84,test
syn_m017038-1-Pre,160.55,100.93,82.79,99.11,56.83,42.13,37.63,82.71,39.92,33.86,unknown
syn_m017045-2-Pos,207.63,112.47,83.25,111.46,63.02,42.16,42.26,84.1,40.92,34.92,test
syn_m017063-2-Pos,175.54,106.0,77.5,108.6,58.84,39.88,40.67,79.12,37.63,32.99,unknown
syn_m017063-3-Pos,175.54,109.97,73.03,108.79,59.26,39.87,42.73,73.23,38.97,35.38,unknown
syn_m017066-2-Pre,184.15,117.25,93.92,113.43,65.68,43.11,46.8,95.17,45.42,38.2,test
syn_m017080-3-Pre,178.05,103.83,69.23,107.57,63.2,40.26,43.15,70.62,41.47,35.63,unknown
syn_m017095-1-Pos,171.67,93.17,79.25,94.59,53.63,35.57,37.83,80.99,39.45,29.8,unknown
syn_m017125-1-Pre,182.94,95.82,72.95,102.42,57.33,39.8,38.17,74.71,37.39,30.79,test
syn_m017166-2-Pos,182.49,104.8,76.22,103.66,58.06,37.29,39.04,75.55,38.58,33.07,unknown
syn_m017176-3-Pre,181.36,113.11,76.04,106.88,61.45,41.55,44.48,75.71,42.09,37.38,test
syn_m017190-1-Pre,188.71,109.75,98.05,113.32,66.9,46.34,44.37,102.37,44.79,37.29,test
